Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
WTM1YR11,1 Year MEC Weight - Jackknife replicate weight 11,SSHC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2015,2015,2015,Laboratory,RDC Only
WTM1YR12,1 Year MEC Weight - Jackknife replicate weight 12,SSHC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2015,2015,2015,Laboratory,RDC Only
WTM1YR13,1 Year MEC Weight - Jackknife replicate weight 13,SSHC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2015,2015,2015,Laboratory,RDC Only
WTM1YR14,1 Year MEC Weight - Jackknife replicate weight 14,SSHC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2015,2015,2015,Laboratory,RDC Only
WTM1YR15,1 Year MEC Weight - Jackknife replicate weight 15,SSHC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2015,2015,2015,Laboratory,RDC Only
WTMEC1YR,Full Sample 1 Year MEC Exam Weight,SSHC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2015,2015,2015,Laboratory,RDC Only
LBDWFL,"Fluoride, water (mg/L) average 2 values",FLDEW_I,Fluoride - Water,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,FLDEW_I,Fluoride - Water,2015,2016,Laboratory,None
LBDPFL,"Fluoride, plasma (umol/L) average 2 values",FLDEP_I,Fluoride - Plasma,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,FLDEP_I,Fluoride - Plasma,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
URDFLOW1,Urine #1 Flow Rate (mL/min),UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
URDFLOW2,Urine #2 Flow Rate (mL/min),UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
URDFLOW3,Urine #3 Flow Rate (mL/min),UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
URDTIME1,The time between URXLTUR and URXUCDT1 (derived: (uraucdt1-urxltur)/60),UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
URDTIME2,The time between URXUCDT1 and URXUCDT2 (derived: (uraucdt2-uraucdt1)/60),UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
URDTIME3,The time between URXUCDT2 and URXUCDT13 (derived: (uraucdt3-uraucdt2)/60),UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
URXVOL1,The volume of urine collection #1 (mL),UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
URXVOL2,The volume of urine collection #2 (mL),UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
URXVOL3,The volume of urine collection #3 (mL),UCFLOW_I,Urine Flow Rate,2015,2016,Laboratory,None
LBXHE1,Herpes Simplex Virus Type 1,HSV_I,Herpes Simplex Virus Type-1 & Type-2,2015,2016,Laboratory,None
LBXHE2,Herpes Simplex Virus Type 2,HSV_I,Herpes Simplex Virus Type-1 & Type-2,2015,2016,Laboratory,None
SEQN,Respondent sequence number,HSV_I,Herpes Simplex Virus Type-1 & Type-2,2015,2016,Laboratory,None
LBXHE2,Herpes Simplex Virus Type 2,HSV_I_R,Herpes Simplex Virus Type-1 and Type-2 - Youth,2015,2016,Laboratory,RDC Only
SEQN,Respondent sequence number,HSV_I_R,Herpes Simplex Virus Type-1 and Type-2 - Youth,2015,2016,Laboratory,RDC Only
SEQN,Respondent sequence number.,CHLMDA_I,Chlamydia - Urine,2015,2016,Laboratory,None
URXUCL,"Chlamydia, Urine",CHLMDA_I,Chlamydia - Urine,2015,2016,Laboratory,None
SEQN,Respondent sequence number,CHLM_I_R,Chlamydia - Urine - Youth,2015,2016,Laboratory,RDC Only
URXUCL,"Chlamydia, Urine",CHLM_I_R,Chlamydia - Urine - Youth,2015,2016,Laboratory,RDC Only
SEQN,Respondent sequence number.,TRICH_I,Trichomonas - Urine,2015,2016,Laboratory,None
URXUTRI,"Trichomonas, Urine",TRICH_I,Trichomonas - Urine,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,TRIC_I_R,Trichomonas - Urine - Youth,2015,2016,Laboratory,RDC Only
URXUTRI,"Trichomonas, Urine",TRIC_I_R,Trichomonas - Urine - Youth,2015,2016,Laboratory,RDC Only
LBXGH,Glycohemoglobin (%),GHB_I,Glycohemoglobin,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,GHB_I,Glycohemoglobin,2015,2016,Laboratory,None
LBDBANO,Basophils number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBDEONO,Eosinophils number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBDLYMNO,Lymphocyte number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBDMONO,Monocyte number (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBDNENO,Segmented neutrophils number (1000 cell/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXBAPCT,Basophils percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXEOPCT,Eosinophils percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXHCT,Hematocrit (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXHGB,Hemoglobin (g/dL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXLYPCT,Lymphocyte percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXMCH,Mean cell hemoglobin (pg),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXMCHSI,Mean Cell Hemoglobin Concentration (g/dL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXMCVSI,Mean cell volume (fL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXMOPCT,Monocyte percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXMPSI,Mean platelet volume (fL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXNEPCT,Segmented neutrophils percent (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXPLTSI,Platelet count (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXRBCSI,Red blood cell count (million cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXRDW,Red cell distribution width (%),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
LBXWBCSI,White blood cell count (1000 cells/uL),CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,CBC_I,Complete Blood Count with 5-Part Differential - Whole Blood,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,ALB_CR_I,Albumin & Creatinine - Urine,2015,2016,Laboratory,None
URDACT,Albumin creatinine ratio (mg/g),ALB_CR_I,Albumin & Creatinine - Urine,2015,2016,Laboratory,None
URDUCRLC,"Creatinine, urine comment code",ALB_CR_I,Albumin & Creatinine - Urine,2015,2016,Laboratory,None
URDUMALC,"Albumin, urine comment code",ALB_CR_I,Albumin & Creatinine - Urine,2015,2016,Laboratory,None
URXCRS,"Creatinine, urine (umol/L)",ALB_CR_I,Albumin & Creatinine - Urine,2015,2016,Laboratory,None
URXUCR,"Creatinine, urine (mg/dL)",ALB_CR_I,Albumin & Creatinine - Urine,2015,2016,Laboratory,None
URXUMA,"Albumin, urine (ug/mL)",ALB_CR_I,Albumin & Creatinine - Urine,2015,2016,Laboratory,None
URXUMS,"Albumin, urine (mg/L)",ALB_CR_I,Albumin & Creatinine - Urine,2015,2016,Laboratory,None
PHAALCHR,"The time (in hours) the examinee last drank alcohol such as beer, wine, or liquor.",FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHAALCMN,"The time (in minutes) the examinee last drank alcohol such as beer, wine, or liquor.",FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHAANTHR,"The time (in hours) the examinee last had antacids, laxatives or anti-diarrheals.",FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHAANTMN,"The time (in minutes) the examinee last had antacids, laxatives or anti-diarrheals.",FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHACOFHR,The time (in hours) since the examinee last drank coffee or tea with cream or sugar.,FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHACOFMN,The time (in minutes) since the examinee last drank coffee or tea with cream or sugar.,FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHAFSTHR,The time (in hours) between when the examinee last ate or drank anything other than water and the time of the venipuncture.,FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHAFSTMN,The time (in minutes) between when the examinee last ate or drank anything other than water and the time of the venipuncture.,FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHAGUMHR,"The time (in hours) the examinee last had gum, breath mints, lozenges or cough drops, or other cough or cold remedies.",FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHAGUMMN,"The time (in minutes) the examinee last had gum, breath mints, lozenges or cough drops, or other cough or cold remedies.",FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHASUPHR,The time (in hours) the examinee last had dietary supplements such as vitamins and minerals.,FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHASUPMN,The time (in minutes) the examinee last had dietary supplements such as vitamins and minerals.,FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHDSESN,Session in which SP was examined,FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHQ020,Coffee or tea with cream or sugar?  [Include milk or non-dairy creamers.],FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHQ030,"Alcohol, such as beer, wine, or liquor?",FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHQ040,"Gum, breath mints, lozenges or cough drops, or other cough or cold remedies?",FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHQ050,"Antacids, laxatives, or anti-diarrheals?",FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
PHQ060,Dietary supplements such as vitamins and minerals? [Include multivitamins and single nutrient supplements.],FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,FASTQX_I,Fasting Questionnaire,2015,2016,Laboratory,None
LBXHA,Hepatitis A antibody,HEPA_I,Hepatitis A,2015,2016,Laboratory,None
SEQN,Respondent sequence number,HEPA_I,Hepatitis A,2015,2016,Laboratory,None
LBXHBS,Hepatitis B Surface Antibody,HEPB_S_I,Hepatitis B: Surface Antibody,2015,2016,Laboratory,None
SEQN,Respondent sequence number,HEPB_S_I,Hepatitis B: Surface Antibody,2015,2016,Laboratory,None
LBDHBG,Hepatitis B surface antigen,HEPBD_I,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D antibody",2015,2016,Laboratory,None
LBDHD,Hepatitis D (anti-HDV),HEPBD_I,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D antibody",2015,2016,Laboratory,None
LBXHBC,Hepatitis B core antibody,HEPBD_I,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D antibody",2015,2016,Laboratory,None
SEQN,Respondent sequence number,HEPBD_I,"Hepatitis B: Core antibody, Surface antigen, and Hepatitis D antibody",2015,2016,Laboratory,None
LBDHEG,Hepatitis E IgG (anti-HEV),HEPE_I,Hepatitis E: IgG & IgM Antibodies,2015,2016,Laboratory,None
LBDHEM,Hepatitis E IgM (anti-HEV),HEPE_I,Hepatitis E: IgG & IgM Antibodies,2015,2016,Laboratory,None
SEQN,Respondent sequence number,HEPE_I,Hepatitis E: IgG & IgM Antibodies,2015,2016,Laboratory,None
LBDSALSI,"Albumin, refrigerated serum(g/L)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSBUSI,Blood Urea Nitrogen (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSCASI,Total Calcium (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSCHSI,"Cholesterol, refrigerated serum (mmol/L)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSCRSI,"Creatinine, refrigerated serum (umol/L)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSGBSI,Globulin (g/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSGLSI,"Glucose, refrigerated serum (mmol/L)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSIRSI,"Iron, refrigerated serum (umol/L)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSPHSI,Phosphorus (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSTBSI,Total Bilirubin (umol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSTPSI,Total Protein (g/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSTRSI,"Triglycerides, refrig serum (mmol/L)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDSUASI,Uric acid (umol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSAL,"Albumin, refrigerated serum (g/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSAPSI,Alkaline Phosphatase (ALP) (IU/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSASSI,Aspartate Aminotransferase (AST) (IU/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSATSI,Alanine Aminotransferase (ALT) (IU/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSBU,Blood Urea Nitrogen (mg/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSC3SI,Bicarbonate (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSCA,Total Calcium (mg/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSCH,"Cholesterol, refrigerated serum (mg/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSCK,Creatine Phosphokinase (CPK) (IU/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSCLSI,Chloride (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSCR,"Creatinine, refrigerated serum (mg/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSGB,Globulin (g/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSGL,"Glucose, refrigerated serum (mg/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSGTSI,Gamma Glutamyl Transferase (GGT) (U/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSIR,"Iron, refrigerated serum (ug/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSKSI,Potassium (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSLDSI,Lactate Dehydrogenase (LDH) (U/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSNASI,Sodium (mmol/L),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSOSSI,Osmolality (mmol/Kg),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSPH,Phosphorus (mg/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSTB,Total Bilirubin (mg/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSTP,Total Protein (g/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSTR,"Triglycerides, refrig serum (mg/dL)",BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBXSUA,Uric acid (mg/dL),BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,BIOPRO_I,Standard Biochemistry Profile,2015,2016,Laboratory,None
LBDHDD,Direct HDL-Cholesterol (mg/dL),HDL_I,Cholesterol - High-Density Lipoprotein (HDL),2015,2016,Laboratory,None
LBDHDDSI,Direct HDL-Cholesterol (mmol/L),HDL_I,Cholesterol - High-Density Lipoprotein (HDL),2015,2016,Laboratory,None
SEQN,Respondent sequence number.,HDL_I,Cholesterol - High-Density Lipoprotein (HDL),2015,2016,Laboratory,None
LBDTCSI,Total Cholesterol (mmol/L),TCHOL_I,Cholesterol - Total,2015,2016,Laboratory,None
LBXTC,Total Cholesterol (mg/dL),TCHOL_I,Cholesterol - Total,2015,2016,Laboratory,None
SEQN,Respondent sequence number,TCHOL_I,Cholesterol - Total,2015,2016,Laboratory,None
LBXHCG,Hepatitis C Genotype,HEPC_I,Hepatitis C: RNA (HCV-RNA) and Hepatitis C Genotype,2015,2016,Laboratory,None
LBXHCR,Hepatitis C RNA,HEPC_I,Hepatitis C: RNA (HCV-RNA) and Hepatitis C Genotype,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,HEPC_I,Hepatitis C: RNA (HCV-RNA) and Hepatitis C Genotype,2015,2016,Laboratory,None
LBDHCI,Hepatitis C Antibody (confirmed),HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
SEQN,Respondent sequence number.,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
VPSU,Variance PSU,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
VSTRA,Variance stratum,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR01,1 Year MEC Weight - Jackknife replicate weight 01,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR02,1 Year MEC Weight - Jackknife replicate weight 02,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR03,1 Year MEC Weight - Jackknife replicate weight 03,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR04,1 Year MEC Weight - Jackknife replicate weight 04,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR05,1 Year MEC Weight - Jackknife replicate weight 05,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR06,1 Year MEC Weight - Jackknife replicate weight 06,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR07,1 Year MEC Weight - Jackknife replicate weight 07,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR08,1 Year MEC Weight - Jackknife replicate weight 08,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR09,1 Year MEC Weight - Jackknife replicate weight 09,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR10,1 Year MEC Weight - Jackknife replicate weight 10,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR11,1 Year MEC Weight - Jackknife replicate weight 11,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR12,1 Year MEC Weight - Jackknife replicate weight 12,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR13,1 Year MEC Weight - Jackknife replicate weight 13,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR14,1 Year MEC Weight - Jackknife replicate weight 14,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTM1YR15,1 Year MEC Weight - Jackknife replicate weight 15,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
WTMEC1YR,Full Sample 1 Year MEC Exam Weight,HEPC_I_R,Hepatitis C: Confirmed Antibody (INNO-LIA) - 2016,2016,2016,Laboratory,RDC Only
LBDBCOLC,Cobalt comment code,CRCO_I,Chromium & Cobalt,2015,2016,Laboratory,None
LBDBCOSI,Cobalt (nmol/L),CRCO_I,Chromium & Cobalt,2015,2016,Laboratory,None
LBDBCRLC,Chromium comment code,CRCO_I,Chromium & Cobalt,2015,2016,Laboratory,None
LBDBCRSI,Chromium (nmol/L),CRCO_I,Chromium & Cobalt,2015,2016,Laboratory,None
LBXBCO,Cobalt (ug/L),CRCO_I,Chromium & Cobalt,2015,2016,Laboratory,None
LBXBCR,Chromium (ug/L),CRCO_I,Chromium & Cobalt,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,CRCO_I,Chromium & Cobalt,2015,2016,Laboratory,None
LBXHIV1,HIV-1 antibody,HIV_I,HIV Antibody Test,2015,2016,Laboratory,None
LBXHIV2,HIV-2 antibody,HIV_I,HIV Antibody Test,2015,2016,Laboratory,None
LBXHIVC,"HIV-1, 2 Combo Test",HIV_I,HIV Antibody Test,2015,2016,Laboratory,None
LBXHNAT,HIV Confirmatory Test,HIV_I,HIV Antibody Test,2015,2016,Laboratory,None
SEQN,Respondent sequence number,HIV_I,HIV Antibody Test,2015,2016,Laboratory,None
SEQN,Respondent sequence number.,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUBALC,Urinary Barium Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUCDLC,Urinary Cadmium Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUCOLC,Urinary Cobalt Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUCSLC,Urinary Cesium Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUMNLC,Urinary Mn Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUMOLC,Urinary Molybdenum Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUPBLC,Urinary Lead Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUSBLC,Urinary Antimony Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUSNLC,USN Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUSRLC,USR Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUTLLC,Urinary Thallium Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUTULC,Urinary Tungsten Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URDUURLC,Urinary Uranium Comment Code,UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URXUBA,"Barium, urine (ug/L)",UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URXUCD,"Cadmium, urine (ug/L)",UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URXUCO,"Cobalt, urine (ug/L)",UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URXUCS,"Cesium, urine (ug/L)",UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URXUMN,"Manganese, urine (ug/L)",UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
URXUMO,"Molybdenum, urine (ug/L)",UMS_I,Metals - Urine - Special Sample (Subsample),2015,2016,Laboratory,None
