Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
RHQ600,{Are you/Is SP} using patches containing both estrogen and progestin now?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ602Q,"Not counting any time when {you/SP} stopped taking them, for how long altogether {have you used/did you use/has she used/did she use} patches containing both estrogen and progestin?",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ602U,UNIT OF MEASURE.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ700,"During the past month, {have you/has SP} used any of the following products for feminine hygiene?",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ710A,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ710B,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ710C,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ710D,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ710E,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ710F,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ710G,Which of these products did {you/SP} use?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ720,"During the past 6 months, did {you/SP} douche?  By douching, we mean putting a substance into {your/her} vagina either for routine cleansing or for vaginal irritation or signs of infection?",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ730,"During the past 6 months, how often did {you/SP} douche?  Would you say ...",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ740,"During the past month, did {you/SP} have any of the following problems: vaginal itching, an unpleasant vaginal odor, or an unusual vaginal discharge?",RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ750A,Which of these problems did {you/SP} have?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ750B,Which of these problems did {you/SP} have?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RHQ750C,Which of these problems did {you/SP} have?,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
SEQN,Respondent sequence number.,RHQ_C,Reproductive Health,2003,2004,Questionnaire,None
RDD040,For how many years {have you/has SP} had this cough?,RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDD060,"For how many years, {have you/has SP} had trouble with phlegm?",RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDD120,"[In the past 12 months], how many times {have you/has SP} gone to the doctor's office or the hospital emergency room for one or more of these attacks of wheezing or whistling?",RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ031,{Do you/Does SP} usually cough on most days for 3 consecutive months or more during the year?,RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ050,{Do you/Does SP} bring up phlegm on most days for 3 consecutive months or more during the year?,RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ070,In the past 12 months {have you/has SP} had wheezing or whistling in {your/his/her} chest?,RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ080,"[In the past 12 months], how many attacks of wheezing or whistling {have you/has SP} had?",RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ090,"[In the past 12 months], how often, on average, has {your/SP's} sleep been disturbed because of wheezing?  Would you say this happens . . .",RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ100,"[In the past 12 months], has {your/SP's} chest sounded wheezy during or after exercise or physical activity?",RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ134,"(In the past 12 months), (have you/has SP) taken medication, prescribe by a doctor, for wheezing or whistling?",RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ135,"During the past 12 months, how much did {you/SP} limit {your/his/her} usual activities due to wheezing or whistling?  Would you say…",RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ137,"During the past 12 months, how many days of work or school did {you/SP} miss due to wheezing or whistling?",RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
RDQ140,"[In the past 12 months], {have you/has SP} had a dry cough at night not counting a cough associated with a cold or chest infection lasting 14 days or more?",RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
SEQN,Respondent sequence number.,RDQ_C,Respiratory Health,2003,2004,Questionnaire,None
SEQN,Respondent sequence number.,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD030,How old {were you/was SP} when {you/s/he} first started to smoke cigarettes fairly regularly?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD055,How old {were you/was SP} when {you/s/he} last smoked cigarettes {fairly regularly}?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD057,"At that time, about how many cigarettes did {you/SP} usually smoke per day?",SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD070,"On average, how many cigarettes {do you/does SP} now smoke per day?",SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD075,For about how many years {have you/has SP} smoked this amount?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD093,May I please see the pack for the brand of cigarettes {you usually smoke/SP usually smokes}.,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD100BR,Cigarette Brand/sub-brand,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD100CO,FTC Carbon Monoxide Content,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD100FL,Filter type,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD100LN,Cigarette product length,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD100MN,CIGARETTE PRODUCT MENTHOLATED OR NON-MENTHOLATED,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD100NI,FTC Nicotine Content,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD100TR,FTC Tar Content,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD130,How old {were you/was SP} when {you/s/he} first started to smoke a pipe fairly regularly?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD160,How old {were you/was SP} when {you/s/he} first started to smoke a cigar fairly regularly?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD190,How old {were you/was SP} when {you/s/he} first started to use snuff fairly regularly?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD203,"How many ""pinches"", ""dips"" or ""rubs"" of snuff {do you/does SP} use per day?",SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD220,How old {were you/was SP} when {you/s/he} first started to use chewing tobacco fairly regularly?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD233,"How many ""plugs"", ""wads"" or ""chaws"" of chewing tobacco {do you/does SP} use per day?",SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD235,For about how many years {have you/has SP} used this amount?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD641,On how many of the past 30 days did {you/SP} smoke a cigarette?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMD650,"During the past 30 days, on the days that {you/SP} smoked, about how many cigarettes did {you/s/he} smoke per day?",SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMDUPCA,Cigarette 12-digit Universal Product Code (UPC),SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ020,These next questions are about cigarette smoking and other tobacco use. {Have you/Has SP} smoked at least 100 cigarettes in {your/his/her} entire life?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ040,{Do you/Does SP} now smoke cigarettes . .,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ050Q,How long has it been since {you/SP} quit smoking cigarettes?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ050U,UNIT OF MEASURE,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ077,How soon after you wake up do you smoke? Would you say...,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ120,{Have you/Has SP} smoked a pipe at least 20 times in {your/his/her} entire life?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ140,{Do you/Does SP} now smoke a pipe,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ143,How many pipefuls of tobacco {do you/does SP} smoke per day?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ145,For about how many years {have you/has SP} smoked this amount?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ150,{Have you/Has SP} smoked a cigar at least 20 times in {your/his/her} entire life?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ170,{Do you/Does SP} now smoke a cigar . . .,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ173,How many cigars {do you/does SP} smoke per day?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ175,For about how many years {have you/has SP} smoked this amount?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ180,"{Have you/Has SP} used snuff, such as Skoal, Skoal Bandit, or Copenhagen at least 20 times in {your/his/her} entire life?",SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ200,{Do you/Does SP} now use snuff,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ205,For about how many years {have you/has SP} used this amount?,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ210,"{Have you/Has SP} used chewing tobacco, such as Redman, Levi Garrett or Beechnut at least 20 times in {your/his/her} entire life?",SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SMQ230,{Do you/Does SP} now use chewing tobacco,SMQ_C,Smoking - Cigarette/Tobacco Use - Adult,2003,2004,Questionnaire,None
SEQN,Respondent sequence number.,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMAQUEX,Questionnaire Mode Flag.,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMD630,How old were you when you smoked a whole cigarette for the first time?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ077,How soon after you wake up do you smoke? Would you say...,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ620,"The following questions are about cigarette smoking and other tobacco use.  Have you ever tried cigarette smoking, even 1 or 2 puffs?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ640,"During the past 30 days, on how many days did you smoke cigarettes?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ650,"During the past 30 days, on the days that you smoked, how many cigarettes did you smoke per day?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ660,"During the past 30 days, on the days that you smoked, which brand of cigarettes did you usually smoke?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ664B,{Were/Was} the Benson and Hedges cigarettes menthol or non-menthol?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ664C,{Were/Was} the Camel cigarettes menthol or non-menthol?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ664M,{Were/Was} the Marlboro cigarettes menthol or non-menthol?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ664O,{Were/Was} the other brand cigarettes menthol or non-menthol?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ664W,{Were/Was} the Winston cigarettes menthol or non-menthol?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ666B,"{Were/Was} the Benson and Hedges cigarettes regulars, lights, or ultra-lights?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ666C,"{Were/Was} the Camel cigarettes regulars, lights, or ultra-lights?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ666K,"{Were/Was} the Kool cigarettes regulars, lights, or ultra-lights?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ666M,"{Were/Was} the Marlboro cigarettes regulars, lights, or ultra-lights?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ666N,"{Were/Was} the Newport cigarettes regulars, lights, or ultra-lights?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ666O,"{Were/Was} the other brand cigarettes regulars, lights, or ultra-lights?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ666S,"{Were/Was} the Salem cigarettes regulars, lights, or ultra-lights?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ666W,"{Were/Was} the Winston cigarettes regulars, lights, or ultra-lights?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ670,"During the past 12 months, have you stopped smoking for one day or longer because you were trying to quit smoking?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ680,"The following questions ask about use of tobacco or nicotine products in the past 5 days.  During the past 5 days, did {you/he/she} use any product containing nicotine including cigarettes, pipes, cigars, chewing tobacco, snuff, nicotine patches, nicotine gum, orany other product containing nicotine?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ690A,Which of these products did {you/he/she} use?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ690B,Which of these products did {you/he/she} use?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ690C,Which of these products did {you/he/she} use?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ690D,Which of these products did {you/he/she} use?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ690E,Which of these products did {you/he/she} use?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ690F,Which of these products did {you/he/she} use?,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ710,"During the past 5 days {including today}, on how many days did {you/he/she} smoke cigarettes?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ720,"During the past 5 days, on the days {you/he/she} smoked, how many cigarettes did {you/he/she} smoke each day?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ725,When did {you/he/she} smoke {your/his/her} last cigarette? Was it...,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ740,"During the past 5 days (including today), on how many days did {you/he/she} smoke a pipe?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ750,"During the past 5 days, on the days did {you/he/she} smoked a pipe, how many pipes did {you/he/she} smoke each day?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ755,When did {you/he/she} smoke {your/his/her} last pipe? Was it...,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ770,"During the past 5 days (including today), on how many days did {you/he/she} smoke cigars?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ780,"During the past 5 days, on the days {you/he/she} smoked cigars, how many cigars did {you/he/she} smoke each day?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ785,When did {you/he/she} smoke {your/his/her} last cigar? Was it...,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ800,"During the past 5 days (including today), on how many days did {you/he/she} use chewing tobacco, such as Redman, Levi Garrett or Beechnut?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ815,When did {you/he/she} last use chewing tobacco? Was it...,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ817,"During the past 5 days {including today}, on how many days did {you/he/she} use snuff, such as Skoal, Skoal Bandits, or Copenhagen?",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ819,When did {you/he/she} last use snuff? Was it...,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ830,"During the past 5 days (including today), on how many days did {you/he/she} use any product containing nicotine to help {you/he/she} stop smoking? Include nicotine patches, gum, or any other product containing nicotine.",SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SMQ840,When did {you/he/she} last use a product containing nicotine? Was it...,SMQMEC_C,Smoking - Adult Recent Tobacco Use & Youth Cigarette/Tobacco Use,2003,2004,Questionnaire,None
SEQN,Respondent sequence number.,SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ011,Now I would like to ask a few questions about {your/SP's} friends and family.  Can {you/SP} count on anyone to provide {you/him/her} with emotional support such as talking over problems or helping {you/him/her} make a difficult decision?,SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021A,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021B,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021C,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021D,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021E,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021F,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021G,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021H,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021I,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021J,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021K,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021L,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021M,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ021N,"In the last 12 months, who was most helpful in providing {you/SP} with emotional support?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ031,"[In the last 12 months], could {you/SP} have used more emotional support than {you/s/he} received?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ041,Would you say that {you/SP} could have used . . .,SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ051,"If {you/SP} need{s} some extra help financially, could {you/s/he} count on anyone to help {you/him/her}; for example, by paying any bills, housing costs, hospital visits, or providing {you/him/her} with food or clothes?",SSQ_C,Social Support,2003,2004,Questionnaire,None
SSQ061,"In general, how many close friends {do you/does SP} have?  PROBE:  By ""close friends"" I mean relatives or non-relatives that {you s/he} feel{s} at ease with, can talk to about private matters, and can call on for help.",SSQ_C,Social Support,2003,2004,Questionnaire,None
SEQN,Respondent sequence number.,SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXD030,How old were you when you had sex for the first time?,SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ020,"The next set of questions is about your sexual behavior.  By sex, we mean vaginal, oral, or anal sex. Please remember that your answers are strictly confidential. Have you ever had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ100,"In your lifetime, with how many men have you had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ120,"In the past 12 months, with how many men have you had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ130,"In your lifetime, with how many women have you had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ150,"In the past 12 months, with how many women have you had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ170,"In your lifetime, with how many women have you had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ190,"In the past 12 months, with how many women have you had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ200,"In your lifetime, with how many men have you had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ220,"In the past 12 months, with how many men have you had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ241,"In the past 30 days, with how many people have you had sex?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ250,"In the past 30 days, how many times have you had sex without using a condom?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ260,Has a doctor or other health care professional ever told you that you had genital herpes?,SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ265,Has a doctor or other health care professional ever told you that you had genital warts?,SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ270,"In the past 12 months, has a doctor or other health care professional told you that you had gonorrhea, sometimes called GC or clap?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ272,"In the past 12 months, has a doctor or other health care professional told you that you had chlamydia?",SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ280,Are you circumcised or uncircumcised?,SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ292,Do you think of yourself as...,SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SXQ294,Do you think of yourself as...,SXQ_C,Sexual Behavior,2003,2004,Questionnaire,None
SEQN,Respondent sequence number.,VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ010,"Next I have general questions about (your/SP's) vision. With both eyes open, can (you/he/she) see light?",VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ031,"Next I have general questions about {your/SP's} vision.  At the present time, would you say {your/SP's} eyesight, with glasses or contact lenses if {you/s/he} wear them, is . . .",VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ041,How much of the time {do you/does SP} worry about {your/his/her} eyesight?  Would you say . . .,VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ051A,"The next questions are about how much difficulty, if any, {you have/SP has} doing certain activities, such as reading ordinary newsprint or going down steps.  If {you/s/he} usually wear{s} glasses or contact lenses to do these activities, please rate {you r/his/her} ability to do them while wearing {your/his/her} glasses or contacts.  How much difficulty {do you/does SP} have . . .reading ordinary print in newspapers?",VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ051B,"How much difficulty {do you/does SP} have . . .doing work or hobbies that require {you/him/her} to see well up close such as cooking, sewing, fixing things around the house, or using hand tools?",VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ051C,"How much difficulty {do you/does SP} have . . .going down steps, stairs, or curbs in dim light or at night?",VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ051D,How much difficulty {do you/does SP} have . . .noticing objects off to the side while {you are/s/he is} walking?,VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ051E,How much difficulty {do you/does SP} have . . .finding something on a crowded shelf?,VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ056,How much difficulty {do you/does SP} you have driving during the daytime in familiar places?,VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ061,"How limited {are you/is SP} in how long {you/s/he} can work or do other daily activities such as housework, child care, school, or community activities because of {your/his/her} vision?  Would you say {you are/s/he is} limited . . .",VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ071,{Have you/Has SP} ever had a cataract operation?,VIQ_C,Vision,2003,2004,Questionnaire,None
VIQ081,"Was the operation in {your/SPs} right eye, left eye, or both eyes?",VIQ_C,Vision,2003,2004,Questionnaire,None
SEQN,Respondent sequence number.,WHQ_C,Weight History,2003,2004,Questionnaire,None
WHD010,These next questions ask about {your/SP's} height and weight at different times in {your/his/her} life.  How tall {are you/is SP} without shoes?,WHQ_C,Weight History,2003,2004,Questionnaire,None
WHD020,How much {do you/does SP} weigh without clothes or shoes?,WHQ_C,Weight History,2003,2004,Questionnaire,None
WHD050,How much did {you/SP} weigh a year ago?,WHQ_C,Weight History,2003,2004,Questionnaire,None
WHD080A,How did {you/SP} try to lose weight?,WHQ_C,Weight History,2003,2004,Questionnaire,None
WHD080B,How did {you/SP} try to lose weight?,WHQ_C,Weight History,2003,2004,Questionnaire,None
WHD080C,How did {you/SP} try to lose weight?,WHQ_C,Weight History,2003,2004,Questionnaire,None
WHD080D,How did {you/SP} try to lose weight?,WHQ_C,Weight History,2003,2004,Questionnaire,None
WHD080E,How did {you/SP} try to lose weight?,WHQ_C,Weight History,2003,2004,Questionnaire,None
