Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
MCQ040,"During the past 12 months, {have you/has SP} had an episode of asthma (az-ma) or an asthma attack?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ050,"[During the past 12 months], {have you/has SP} had to visit an emergency room or urgent care center because of asthma (az-ma)?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ053,"During the past 3 months, {have you/has SP} been on treatment for anemia (a-nee-me-a), sometimes called ""tired blood"" or ""low blood""?  [Include diet, iron pills, iron shots, transfusions as treatment.]",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ080,Has a doctor or other health professional ever told {you/SP} that {you were/s/he/SP was} overweight?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ092,{Have you/Has SP} ever received a blood transfusion?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ149,Have {SP's} periods or menstrual (men-stral) cycles started yet?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ151,How old was {SP} when she had {her} first menstrual period?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160a,Has a doctor or other health professional ever told {you/SP} that {you/s/he} . . .had arthritis (ar-thry-tis)?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160b,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had congestive heart failure?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160c,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had coronary (kor-o-nare-ee) heart disease?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160d,"Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had angina (an-gi-na), also called angina pectoris?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160e,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had a heart attack (also called myocardial infarction (my-o-car-dee-al in-fark-shun))?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160f,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had a stroke?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160g,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had emphysema (emph-phi-see-ma)?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160k,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had chronic bronchitis?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160l,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had any kind of liver condition?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160m,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had another thyroid (thigh-roid) problem?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160n,Has a doctor or other health professional ever told {you/SP} that {you/s/he} . . .had gout?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ160o,Has a doctor or other health professional ever told {you/SP}  that {you/s/he} . . .had COPD?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ170k,{Do you/Does SP} still . . . have chronic bronchitis?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ170l,{Do you/Does SP} still . . . have any kind of liver condition?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ170m,{Do you/Does SP} still . . . have another thyroid problem?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180a,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . . had arthritis?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180b,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had congestive heart failure?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180c,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had coronary heart disease?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180d,"How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had angina, also called angina pectoris?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180e,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had a heart attack (also called myocardial infarction)?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180f,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had a stroke?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180g,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had emphysema?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180k,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had chronic bronchitis?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180l,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had any kind of liver condition?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180m,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had another thyroid problem?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ180n,How old {were you/was SP} when {you were/s/he was} first told {you/s/he} . . .had gout?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ195,Which type of arthritis was it?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ203,"Has anyone ever told {you/SP} that {you/she/he/SP} had yellow skin, yellow eyes or jaundice? Please do not include infant jaundice, which is common during the first weeks after birth.",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ206,"How old {were you/was SP} when {you were/s/he was} first told {you/s/he} had yellow skin, yellow eyes or jaundice?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ220,{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he} had cancer or a malignancy (ma-lig-nan-see) of any kind?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ230a,What kind of cancer was it?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ230b,What kind of cancer was it?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ230c,What kind of cancer was it?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ230d,What kind of cancer was it?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240a,How old (were you/was SP) when bladder cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240aa,How old (were you/was SP) when testicular cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240b,How old {were you/was SP} when blood cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240bb,How old (were you/was SP) when thyroid cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240c,How old (were you/was SP) when bone cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240cc,How old (were you/was SP) when uterine cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240d,How old (were you/was SP) when brain cancer was  first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240dd,How old (were you/was SP) when some other type of cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240dk,How old {were you/was SP} when cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240e,How old (were you/was SP) when breast cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240f,How old (were you/was SP) when cervical cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240g,How old (were you/was SP) when colon cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240h,How old (were you/was SP) when esophageal cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240i,How old (were you/was SP) when gallbladder cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240j,How old (were you/was SP) when kidney cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240k,How old (were you/was SP) when larynx or windpipe cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240l,How old (were you/was SP) when leukemia was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240m,How old (were you/was SP) when liver cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240n,How old (were you/was SP) when lung cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240o,How old (were you/was SP) when lymphoma or Hodgkins' Disease was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240p,How old (were you/was SP) when melanoma was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240q,"How old (were you/was SP) when mouth, tongue, or lip cancer was first diagnosed?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240r,How old (were you/was SP) when cancer of the nervous system was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240s,How old (were you/was SP) when ovarian cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240t,How old (were you/was SP) when pancreatic cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240u,How old (were you/was SP) when prostate cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240v,How old (were you/was SP) when rectal cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240w,How old (were you/was SP) when non-melanoma skin cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240x,How old (were you/was SP) when the unknown kind of skin cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240y,How old (were you/was SP) when soft tissue (muscle or fat) cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ240z,How old (were you/was SP) when stomach cancer was first diagnosed?,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ300a,"Including living and deceased, were any of {SP's/your} close biological that is, blood relatives including father, mother, sisters or brothers, ever told by a health professional that they had a heart attack or angina (an-gi-na) before the age of 50?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ300b,"Including living and deceased, were any of {SP's/your} close biological that is, blood relatives including father, mother, sisters or brothers, ever told by a health professional that they had asthma (az-ma)?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ300c,"Including living and deceased, were any of {SP's/your} close biological that is, blood relatives including father, mother, sisters or brothers, ever told by a health professional that they had diabetes?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ365a,"To lower {your/SP's} risk for certain diseases, during the past 12 months {have you/has s/he} ever been told by a doctor or health professional to: control {your/his/her} weight or lose weight?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ365b,"To lower {your/SP's} risk for certain diseases, during the past 12 months {have you/has s/he} ever been told by a doctor or health professional to: increase {your/his/her} physical activity or exercise?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ365c,"To lower {your/SP's} risk for certain diseases, during the past 12 months {have you/has s/he} ever been told by a doctor or health professional to: reduce the amount of sodium or salt in {your/his/her} diet?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ365d,"To lower {your/SP's} risk for certain diseases, during the past 12 months {have you/has s/he} ever been told by a doctor or health professional to: reduce the amount of fat or calories in {your/his/her} diet?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ370a,"To lower {your/his/her} risk for certain diseases, {are you/is s/he} now doing any of the following: controlling {your/his/her} weight or losing weight?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ370b,"To lower {your/his/her} risk for certain diseases, {are you/is s/he} now doing any of the following: increasing {your/his/her} physical activity or exercise?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ370c,"To lower {your/his/her} risk for certain diseases, {are you/is s/he} now doing any of the following: reducing the amount of sodium or salt in {your/his/her} diet?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
MCQ370d,"To lower {your/his/her} risk for certain diseases, {are you/is s/he} now doing any of the following: reducing the amount of fat or calories in {your/his/her} diet?",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
OSQ230,"The following question is about metal objects you may have inside your body.  Do you have any artificial joints, pins, plates, metal suture material, or other types of metal objects in your body? Some common examples are on the hand card.",MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
SEQN,Respondent sequence number.,MCQ_I,Medical Conditions,2015,2016,Questionnaire,None
BPD035,How old {were you/was SP} when {you were/he/she was} first told that {you/he/she} had hypertension or high blood pressure?,BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
BPQ020,"{Have you/Has SP} ever been told by a doctor or other health professional that {you/s/he} had hypertension, also called high blood pressure?",BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
BPQ030,"{Were you/Was SP} told on 2 or more different visits that {you/s/he} had hypertension, also called high blood pressure?",BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
BPQ040A,"Because of {your/SP's} (high blood pressure/hypertension), {have you/has s/he} ever been told to . . . take prescribed medicine?",BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
BPQ050A,HELP AVAILABLE (Are you/Is SP) now taking prescribed medicine,BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
BPQ060,{Have you/Has SP} ever had {your/his/her} blood cholesterol checked?,BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
BPQ070,About how long has it been since {you/SP} last had {your/his/her} blood cholesterol checked?  Has it been...,BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
BPQ080,{Have you/Has SP} ever been told by a doctor or other health professional that {your/his/her} blood cholesterol level was high?,BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
BPQ090D,"[To lower (your/his/her) blood cholesterol, (have/has) (you/SP) ever been told by a doctor or other health professional]... to take prescribed medicine?",BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
BPQ100D,(Are you/Is SP) now following this advice to take prescribed medicine?,BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
SEQN,Respondent sequence number.,BPQ_I,Blood Pressure & Cholesterol,2015,2016,Questionnaire,None
HEQ010,Has a doctor or other health professional ever told {you/SP} that {you have/s/he/SP has} Hepatitis B? (Hepatitis is a form of liver disease. Hepatitis B is an infection of the liver from the Hepatitis B virus (HBV).),HEQ_I,Hepatitis,2015,2016,Questionnaire,None
HEQ020,Please look at the drugs on this card that are prescribed for Hepatitis B. {Were you/Was/s/he/SP} ever prescribed any medicine to treat Hepatitis B?,HEQ_I,Hepatitis,2015,2016,Questionnaire,None
HEQ030,Has a doctor or other health professional ever told {you/SP} that {you have/s/he/SP has} Hepatitis C? (Hepatitis is a form of liver disease. Hepatitis C is an infection of the liver from the Hepatitis C virus (HCV).),HEQ_I,Hepatitis,2015,2016,Questionnaire,None
HEQ040,Please look at the drugs on this card that are prescribed for Hepatitis C. {Were you/ Was/s/he/SP} ever prescribed any medicine to treat Hepatitis C?,HEQ_I,Hepatitis,2015,2016,Questionnaire,None
SEQN,Respondent sequence number.,HEQ_I,Hepatitis,2015,2016,Questionnaire,None
DLQ010,"With this next set of questions, we want to learn about people who have physical, mental, or emotional conditions that cause serious difficulties with their daily activities. Though different, these questions may sound similar to ones I asked earlier. {Are you/Is SP} deaf or {do you/does he/does she} have serious difficulty hearing?",DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ020,{Are you/Is SP} blind or {do you/does he/does she} have serious difficulty seeing even when wearing glasses?,DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ040,"Because of a physical, mental, or emotional condition, {do you/does he/does she} have serious difficulty concentrating, remembering, or making decisions?",DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ050,{Do you/Does SP} have serious difficulty walking or climbing stairs?,DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ060,{Do you/Does SP} have difficulty dressing or bathing?,DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ080,"Because of a physical, mental, or emotional condition, {do you/does he/does she} have difficulty doing errands alone such as visiting a doctor's office or shopping?",DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ100,"How often do you feel worried, nervous or anxious? Would you say daily, weekly, monthly, a few times a year, or never?",DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ110,Do you take medication for these feelings?,DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ130,"Thinking about the last time you felt worried, nervous or anxious, how would you describe the level of these feelings? Would you say a little, a lot, or somewhere in between?",DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ140,"How often do you feel depressed? Would you say daily, weekly, monthly, a few times a year, or never?",DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ150,Do you take medication for depression?,DLQ_I,Disability,2015,2016,Questionnaire,None
DLQ170,"Thinking about the last time you felt depressed, how depressed did you feel? Would you say a little, a lot, or somewhere in between?",DLQ_I,Disability,2015,2016,Questionnaire,None
SEQN,Respondent sequence number.,DLQ_I,Disability,2015,2016,Questionnaire,None
HIQ011,The (first/next) questions are about health insurance. {Are you/Is SP} covered by health insurance or some other kind of health care plan?  [Include health insurance obtained through employment or purchased directly as well as government programs like Medicare and Medicaid that provide medical care or help pay medical bills.],HIQ_I,Health Insurance,2015,2016,Questionnaire,None
HIQ031A,{Are you/Is SP} covered by private insurance?,HIQ_I,Health Insurance,2015,2016,Questionnaire,None
HIQ031AA,No coverage of any type.,HIQ_I,Health Insurance,2015,2016,Questionnaire,None
