Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
UR1TOTIM,Total collection time (hours),UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
UR1AVOL,Adjusted 24-hr urine volume (mL),UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
VPSU,Variance primary sampling unit (PSU),UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
VSTRA,Variance stratum,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR,1 year urine weight,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR01,1 year urine weight: Jackknife replicate weight 01,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR02,1 year urine weight: Jackknife replicate weight 02,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR03,1 year urine weight: Jackknife replicate weight 03,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR04,1 year urine weight: Jackknife replicate weight 04,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR05,1 year urine weight: Jackknife replicate weight 05,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR06,1 year urine weight: Jackknife replicate weight 06,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR07,1 year urine weight: Jackknife replicate weight 07,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR08,1 year urine weight: Jackknife replicate weight 08,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR09,1 year urine weight: Jackknife replicate weight 09,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR10,1 year urine weight: Jackknife replicate weight 10,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR11,1 year urine weight: Jackknife replicate weight 11,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR12,1 year urine weight: Jackknife replicate weight 12,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR13,1 year urine weight: Jackknife replicate weight 13,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR14,1 year urine weight: Jackknife replicate weight 14,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUR15,1 year urine weight: Jackknife replicate weight 15,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB01,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 01,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB02,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 02,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB03,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 03,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB04,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 04,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB05,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 05,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB06,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 06,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB07,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 07,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB08,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 08,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB09,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 09,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB10,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 10,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB11,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 11,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB12,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 12,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB13,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 13,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB14,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 14,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB15,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 15,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
WT1YUB16,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 16,UR1_H_R,24-Hour Urine Collection Data Processing - First Collection,2013,2014,Laboratory,RDC Only
SEQN,Respondent sequence number,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2UCSTS,Urine collection status,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
URDNCSP,Number of complete 24-hour urine specimens,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2DBMU,Number of days between the urine collection day and the day of MEC examination.,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2ASSIG,Assigned to collect the 24-hour urine specimen on a weekday or weekend?,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2COLL,Day of the week the 24-hour urine specimen was collected.,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2REAS,Reason(s) a urine specimen was incomplete,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2904A,Where was the urine collection started?,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2904B,Where was the urine collection ended?,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2009,Were you able to keep the storage containers cold in the cooler with ice packs or in the refrigerator until this appointment?,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2010,How long was the sample not kept cold (minutes)?,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2011,Did you perform this collection on a day that you also went to work?,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2012,"When collecting the sample, did you have any difficulty in remembering or carrying out the instructions?",UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2013,Did you have any other problem when collecting the 24-hour urine sample?,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2014,Did you eat or drink more or less than you normally do because you were collecting your urine?,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2TOVOL,Total urine volume (mL),UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2TOTIM,Total collection time (hours),UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
UR2AVOL,Adjusted 24-hr urine volume (mL),UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
VPSU,Variance primary sampling unit (PSU),UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
VSTRA,Variance stratum,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR,1 year urine weight,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR01,1 year urine weight: Jackknife replicate weight 01,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR02,1 year urine weight: Jackknife replicate weight 02,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR03,1 year urine weight: Jackknife replicate weight 03,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR04,1 year urine weight: Jackknife replicate weight 04,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR05,1 year urine weight: Jackknife replicate weight 05,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR06,1 year urine weight: Jackknife replicate weight 06,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR07,1 year urine weight: Jackknife replicate weight 07,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR08,1 year urine weight: Jackknife replicate weight 08,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR09,1 year urine weight: Jackknife replicate weight 09,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR10,1 year urine weight: Jackknife replicate weight 10,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR11,1 year urine weight: Jackknife replicate weight 11,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR12,1 year urine weight: Jackknife replicate weight 12,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR13,1 year urine weight: Jackknife replicate weight 13,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR14,1 year urine weight: Jackknife replicate weight 14,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUR15,1 year urine weight: Jackknife replicate weight 15,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB01,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 01,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB02,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 02,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB03,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 03,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB04,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 04,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB05,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 05,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB06,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 06,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB07,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 07,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB08,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 08,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB09,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 09,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB10,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 10,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB11,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 11,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB12,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 12,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB13,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 13,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB14,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 14,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB15,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 15,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
WT1YUB16,1 year urine weight: Fay's-adjusted balanced repeated replication (Fay's BRR) weight 16,UR2_H_R,24-Hour Urine Collection Data Processing - SecondCollection,2013,2014,Laboratory,RDC Only
SEQN,Respondent sequence number.,L06AGE_C,Acrylamide & Glycidamide,2003,2004,Laboratory,None
LBXACR,Acrylamide (pmoL/G Hb),L06AGE_C,Acrylamide & Glycidamide,2003,2004,Laboratory,None
LBDACRLC,Acrylamide comment code,L06AGE_C,Acrylamide & Glycidamide,2003,2004,Laboratory,None
LBXGLY,Glycidamide (pmoL/G Hb),L06AGE_C,Acrylamide & Glycidamide,2003,2004,Laboratory,None
LBDGLYLC,Glycidamide comment code,L06AGE_C,Acrylamide & Glycidamide,2003,2004,Laboratory,None
SEQN,Respondent sequence number.,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
SSAFB,Aflatoxin B1-lysine result (ng/mL),SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
SSAFBLC,Aflatoxin B1-lysine result comment code,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH4YR,Phthalate Subsample 4 year Mec,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH2YR,Phthalate Subsample 2 year Mec Weight,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH01,Phthalate Mec Weight Jack Knife Rep 01,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH02,Phthalate Mec Weight Jack Knife Rep 02,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH03,Phthalate Mec Weight Jack Knife Rep 03,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH04,Phthalate Mec Weight Jack Knife Rep 04,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH05,Phthalate Mec Weight Jack Knife Rep 05,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH06,Phthalate Mec Weight Jack Knife Rep 06,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH07,Phthalate Mec Weight Jack Knife Rep 07,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH08,Phthalate Mec Weight Jack Knife Rep 08,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH09,Phthalate Mec Weight Jack Knife Rep 09,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH10,Phthalate Mec Weight Jack Knife Rep 10,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH11,Phthalate Mec Weight Jack Knife Rep 11,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH12,Phthalate Mec Weight Jack Knife Rep 12,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH13,Phthalate Mec Weight Jack Knife Rep 13,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH14,Phthalate Mec Weight Jack Knife Rep 14,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH15,Phthalate Mec Weight Jack Knife Rep 15,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH16,Phthalate Mec Weight Jack Knife Rep 16,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH17,Phthalate Mec Weight Jack Knife Rep 17,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH18,Phthalate Mec Weight Jack Knife Rep 18,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH19,Phthalate Mec Weight Jack Knife Rep 19,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH20,Phthalate Mec Weight Jack Knife Rep 20,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH21,Phthalate Mec Weight Jack Knife Rep 21,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH22,Phthalate Mec Weight Jack Knife Rep 22,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH23,Phthalate Mec Weight Jack Knife Rep 23,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH24,Phthalate Mec Weight Jack Knife Rep 24,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH25,Phthalate Mec Weight Jack Knife Rep 25,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH26,Phthalate Mec Weight Jack Knife Rep 26,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH27,Phthalate Mec Weight Jack Knife Rep 27,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH28,Phthalate Mec Weight Jack Knife Rep 28,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH29,Phthalate Mec Weight Jack Knife Rep 29,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH30,Phthalate Mec Weight Jack Knife Rep 30,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH31,Phthalate Mec Weight Jack Knife Rep 31,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH32,Phthalate Mec Weight Jack Knife Rep 32,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH33,Phthalate Mec Weight Jack Knife Rep 33,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH34,Phthalate Mec Weight Jack Knife Rep 34,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH35,Phthalate Mec Weight Jack Knife Rep 35,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH36,Phthalate Mec Weight Jack Knife Rep 36,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH37,Phthalate Mec Weight Jack Knife Rep 37,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH38,Phthalate Mec Weight Jack Knife Rep 38,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH39,Phthalate Mec Weight Jack Knife Rep 39,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH40,Phthalate Mec Weight Jack Knife Rep 40,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH41,Phthalate Mec Weight Jack Knife Rep 41,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH42,Phthalate Mec Weight Jack Knife Rep 42,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH43,Phthalate Mec Weight Jack Knife Rep 43,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH44,Phthalate Mec Weight Jack Knife Rep 44,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH45,Phthalate Mec Weight Jack Knife Rep 45,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH46,Phthalate Mec Weight Jack Knife Rep 46,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH47,Phthalate Mec Weight Jack Knife Rep 47,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH48,Phthalate Mec Weight Jack Knife Rep 48,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH49,Phthalate Mec Weight Jack Knife Rep 49,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH50,Phthalate Mec Weight Jack Knife Rep 50,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH51,Phthalate Mec Weight Jack Knife Rep 51,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
WTSPH52,Phthalate Mec Weight Jack Knife Rep 52,SSAFB_A,Aflatoxin B1-lysine - Serum (Surplus),1999,2000,Laboratory,None
SEQN,Respondent sequence number.,LAB16,Albumin & Creatinine - Urine,1999,2000,Laboratory,None
URXUMA,"Albumin, urine (ug/mL)",LAB16,Albumin & Creatinine - Urine,1999,2000,Laboratory,None
URXUMASI,"Albumin, urine (mg/L) SI",LAB16,Albumin & Creatinine - Urine,1999,2000,Laboratory,None
URXUCR,"Creatinine, urine (mg/dL)",LAB16,Albumin & Creatinine - Urine,1999,2000,Laboratory,None
URXUCRSI,"Creatinine, urine (umol/L)",LAB16,Albumin & Creatinine - Urine,1999,2000,Laboratory,None
SEQN,Respondent sequence number.,L16_B,Albumin & Creatinine - Urine,2001,2002,Laboratory,None
URXUCR,"Creatinine, urine (mg/dL)",L16_B,Albumin & Creatinine - Urine,2001,2002,Laboratory,None
URXUCRSI,"Creatinine, urine (umol/L)",L16_B,Albumin & Creatinine - Urine,2001,2002,Laboratory,None
URXUMA,"Albumin, urine (ug/mL)",L16_B,Albumin & Creatinine - Urine,2001,2002,Laboratory,None
URXUMASI,"Albumin, urine (mg/L) SI",L16_B,Albumin & Creatinine - Urine,2001,2002,Laboratory,None
SEQN,Respondent sequence number.,L16_C,Albumin & Creatinine - Urine,2003,2004,Laboratory,None
URXUCR,"Creatinine, urine (mg/dL)",L16_C,Albumin & Creatinine - Urine,2003,2004,Laboratory,None
URXUCRSI,"Creatinine, urine (umol/L)",L16_C,Albumin & Creatinine - Urine,2003,2004,Laboratory,None
URXUMA,"Albumin, urine (ug/mL)",L16_C,Albumin & Creatinine - Urine,2003,2004,Laboratory,None
URXUMASI,"Albumin, urine (mg/L) SI",L16_C,Albumin & Creatinine - Urine,2003,2004,Laboratory,None
SEQN,Respondent sequence number.,ALB_CR_D,Albumin & Creatinine - Urine,2005,2006,Laboratory,None
