Variable Name,Variable Description,Data File Name,Data File Description,Begin Year,EndYear,Component,Use Constraints
DRXIM201,MFA 20:1 (Eicosenoic) (gm),DRXIFF,Dietary Interview - Individual Foods,1999,2000,Dietary,None
DRXIM221,MFA 22:1 (Docosenoic) (gm),DRXIFF,Dietary Interview - Individual Foods,1999,2000,Dietary,None
DRXIP182,PFA 18:2 (Octadecadienoic) (gm),DRXIFF,Dietary Interview - Individual Foods,1999,2000,Dietary,None
DRXIP183,PFA 18:3 (Octadecatrienoic) (gm),DRXIFF,Dietary Interview - Individual Foods,1999,2000,Dietary,None
DRXIP184,PFA 18:4 (Octadecatetraenoic) (gm),DRXIFF,Dietary Interview - Individual Foods,1999,2000,Dietary,None
DRXIP204,PFA 20:4 (Eicosatetraenoic) (gm),DRXIFF,Dietary Interview - Individual Foods,1999,2000,Dietary,None
DRXIP205,PFA 20:5 (Eicosapentaenoic) (gm),DRXIFF,Dietary Interview - Individual Foods,1999,2000,Dietary,None
DRXIP225,PFA 22:5 (Docosapentaenoic) (gm),DRXIFF,Dietary Interview - Individual Foods,1999,2000,Dietary,None
DRXIP226,PFA 22:6 (Docosahexaenoic) (gm),DRXIFF,Dietary Interview - Individual Foods,1999,2000,Dietary,None
SEQN,Respondent sequence number.,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
WTDRD1,Dietary day one 2-Year sample weight - Used for 2001-2002 data collection years only,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
WTDR4YR,Dietary day one 4-Year sample weight - Used for 1999-2002 data collection years only,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXILINE,Food/individual component number,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRDDRSTZ,Dietary recall status,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRDDAY,Intake day of the week,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRALANG,The SP/Proxy spoke mostly:,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXCCMNM,Combination food number,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRDCCMTZ,Combination food type,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRD020,What time did you begin to eat/drink the meal/food?,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRD030Z,Name of eating occasion,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRD040Z,Was this food eaten at home?,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRDIFDCD,USDA food code,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIGRMS,Gram weight of the food/individual component,DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIKCAL,Energy (kcal),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIPROT,Protein (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXICARB,Carbohydrate (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXISUGR,Total sugars (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIFIBE,Dietary fiber (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXITFAT,Total fat (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXISFAT,Total saturated fatty acids (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIMFAT,Total monounsaturated fatty acids (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIPFAT,Total polyunsaturated fatty acids (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXICHOL,Cholesterol (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIATOC,Vitamin E as alpha-tocopherol (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIRET,Retinol (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIVARA,Vitamin A as retinol activity equivalents (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIACAR,Alpha-carotene (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIBCAR,Beta-carotene (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXICRYP,Beta-cryptoxanthin (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXILYCO,Lycopene (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXILZ,Lutein + zeaxanthin (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIVB1,Thiamin (Vitamin B1) (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIVB2,Riboflavin (Vitamin B2) (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXINIAC,Niacin (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIVB6,Vitamin B6 (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIFOLA,Total Folate (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIFA,Folic acid (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIFF,Food folate (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIFDFE,Folate as dietary folate equivalents (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIVB12,Vitamin B12 (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIVC,Vitamin C (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIVK,Vitamin K (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXICALC,Calcium (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIPHOS,Phosphorus (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIMAGN,Magnesium (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIIRON,Iron (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIZINC,Zinc (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXICOPP,Copper (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRDISODI,Sodium (mg)(adjusted for salt use in food preparation),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIPOTA,Potassium (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXISELE,Selenium (mcg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXICAFF,Caffeine (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXITHEO,Theobromine (mg),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIALCO,Alcohol (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIMOIS,Moisture (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIS040,SFA 4:0 (Butanoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIS060,SFA 6:0 (Hexanoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIS080,SFA 8:0 (Octanoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIS100,SFA 10:0 (Decanoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIS120,SFA 12:0 (Dodecanoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIS140,SFA 14:0 (Tetradecanoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIS160,SFA 16:0 (Hexadecanoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIS180,SFA 18:0 (Octadecanoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIM161,MFA 16:1 (Hexadecenoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIM181,MFA 18:1 (Octadecenoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIM201,MFA 20:1 (Eicosenoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIM221,MFA 22:1 (Docosenoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIP182,PFA 18:2 (Octadecadienoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIP183,PFA 18:3 (Octadecatrienoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIP184,PFA 18:4 (Octadecatetraenoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIP204,PFA 20:4 (Eicosatetraenoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIP205,PFA 20:5 (Eicosapentaenoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIP225,PFA 22:5 (Docosapentaenoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
DRXIP226,PFA 22:6 (Docosahexaenoic) (gm),DRXIFF_B,Dietary Interview - Individual Foods,2001,2002,Dietary,None
SEQN,Respondent sequence number.,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ILINE,Food/individual component number,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
WTDRD1,Dietary day one sample weight,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
WTDR2D,Dietary two-day sample weight,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1DRSTZ,Dietary recall status,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1EXMER,,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DRABF,Indicates whether the sample person was an infant who was breast-fed on either of the two recall days.,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DRDINT,Indicates whether the sample person has intake data for one or two days.,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1DAY,Intake day of the week,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1LANG,The SP/Proxy spoke mostly:,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1CCMNM,Combination food number,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1CCMTX,Combination food type,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1_020,What time did you begin to eat/drink the meal/food?,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1_030Z,Name of eating occasion,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1FS,Where did you get (this/most of the ingredients for this) {FOODNAME}?,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1_040Z,Was this food eaten at home?,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IFDCD,USDA food code,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1MC,Modification code,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IGRMS,Gram weight of the food/individual component,DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IKCAL,Energy (kcal),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IPROT,Protein (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ICARB,Carbohydrate (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ISUGR,Total sugars (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IFIBE,Dietary fiber (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ITFAT,Total fat (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ISFAT,Total saturated fatty acids (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IMFAT,Total monounsaturated fatty acids (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IPFAT,Total polyunsaturated fatty acids (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ICHOL,Cholesterol (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IATOC,Vitamin E as alpha-tocopherol (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IATOA,Added alpha-tocopherol (Vitamin E) (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IRET,Retinol (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IVARA,Vitamin A as retinol activity equivalents (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IACAR,Alpha-carotene (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IBCAR,Beta-carotene (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ICRYP,Beta-cryptoxanthin (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ILYCO,Lycopene (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ILZ,Lutein + zeaxanthin (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IVB1,Thiamin (Vitamin B1) (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IVB2,Riboflavin (Vitamin B2) (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1INIAC,Niacin (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IVB6,Vitamin B6 (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IFOLA,Total Folate (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IFA,Folic acid (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IFF,Food folate (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IFDFE,Folate as dietary folate equivalents (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IVB12,Vitamin B12 (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IB12A,Added vitamin B12 (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IVC,Vitamin C (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IVK,Vitamin K (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ICALC,Calcium (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IPHOS,Phosphorus (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IMAGN,Magnesium (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IIRON,Iron (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IZINC,Zinc (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ICOPP,Copper (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ISODI,Sodium (mg)(adjusted for salt use in food preparation),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IPOTA,Potassium (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ISELE,Selenium (mcg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ICAFF,Caffeine (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1ITHEO,Theobromine (mg),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IALCO,Alcohol (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IMOIS,Moisture (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IS040,SFA 4:0 (Butanoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IS060,SFA 6:0 (Hexanoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IS080,SFA 8:0 (Octanoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IS100,SFA 10:0 (Decanoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IS120,SFA 12:0 (Dodecanoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IS140,SFA 14:0 (Tetradecanoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IS160,SFA 16:0 (Hexadecanoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IS180,SFA 18:0 (Octadecanoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IM161,MFA 16:1 (Hexadecenoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IM181,MFA 18:1 (Octadecenoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IM201,MFA 20:1 (Eicosenoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IM221,MFA 22:1 (Docosenoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IP182,PFA 18:2 (Octadecadienoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IP183,PFA 18:3 (Octadecatrienoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IP184,PFA 18:4 (Octadecatetraenoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IP204,PFA 20:4 (Eicosatetraenoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IP205,PFA 20:5 (Eicosapentaenoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IP225,PFA 22:5 (Docosapentaenoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
DR1IP226,PFA 22:6 (Docosahexaenoic) (gm),DR1IFF_C,"Dietary Interview - Individual Foods, First Day",2003,2004,Dietary,None
SEQN,Respondent sequence number.,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
DR1ILINE,Food/Individual component number,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
WTDRD1,Dietary day one sample weight,DR1IFF_D,"Dietary Interview - Individual Foods, First Day",2005,2006,Dietary,None
